,concept:name,time:timestamp,case:concept:name
4913,decide,1970-04-26 20:08:33,729
4914,reject request,1970-04-26 20:08:34,729
4915,register request,1970-04-26 20:08:35,730
4916,check ticket,1970-04-26 20:08:36,730
4917,decide,1970-04-26 20:08:37,730
4918,reject request,1970-04-26 20:08:38,730
4919,register request,1970-04-26 20:08:39,731
4920,examine,1970-04-26 20:08:40,731
4921,check ticket,1970-04-26 20:08:41,731
4922,decide,1970-04-26 20:08:42,731
4923,pay compensation,1970-04-26 20:08:43,731
4924,register request,1970-04-26 20:08:44,732
4925,examine,1970-04-26 20:08:45,732
4926,check ticket,1970-04-26 20:08:46,732
4927,decide,1970-04-26 20:08:47,732
4928,reject request,1970-04-26 20:08:48,732
4929,register request,1970-04-26 20:08:49,733
4930,examine,1970-04-26 20:08:50,733
4931,check ticket,1970-04-26 20:08:51,733
4932,decide,1970-04-26 20:08:52,733
4933,reinitiate request,1970-04-26 20:08:53,733
4934,check ticket,1970-04-26 20:08:54,733
4935,examine,1970-04-26 20:08:55,733
4936,decide,1970-04-26 20:08:56,733
4937,reject request,1970-04-26 20:08:57,733
4938,register request,1970-04-26 20:08:58,734
4939,check ticket,1970-04-26 20:08:59,734
4940,decide,1970-04-26 20:09:00,734
4941,reject request,1970-04-26 20:09:01,734
4942,register request,1970-04-26 20:09:02,735
4943,examine,1970-04-26 20:09:03,735
4944,check ticket,1970-04-26 20:09:04,735
4945,decide,1970-04-26 20:09:05,735
4946,reject request,1970-04-26 20:09:06,735
4947,register request,1970-04-26 20:09:07,736
4948,examine,1970-04-26 20:09:08,736
4949,check ticket,1970-04-26 20:09:09,736
4950,decide,1970-04-26 20:09:10,736
4951,reinitiate request,1970-04-26 20:09:11,736
4952,examine,1970-04-26 20:09:12,736
4953,check ticket,1970-04-26 20:09:13,736
4954,decide,1970-04-26 20:09:14,736
4955,reject request,1970-04-26 20:09:15,736
4956,register request,1970-04-26 20:09:16,737
4957,examine,1970-04-26 20:09:17,737
4958,check ticket,1970-04-26 20:09:18,737
4959,decide,1970-04-26 20:09:19,737
4960,reject request,1970-04-26 20:09:20,737
4961,register request,1970-04-26 20:09:21,738
4962,examine,1970-04-26 20:09:22,738
4963,check ticket,1970-04-26 20:09:23,738
4964,decide,1970-04-26 20:09:24,738
4965,reinitiate request,1970-04-26 20:09:25,738
4966,examine,1970-04-26 20:09:26,738
4967,check ticket,1970-04-26 20:09:27,738
4968,decide,1970-04-26 20:09:28,738
4969,reject request,1970-04-26 20:09:29,738
4970,register request,1970-04-26 20:09:30,739
4971,check ticket,1970-04-26 20:09:31,739
4972,examine,1970-04-26 20:09:32,739
4973,decide,1970-04-26 20:09:33,739
4974,reject request,1970-04-26 20:09:34,739
4975,register request,1970-04-26 20:09:35,740
4976,check ticket,1970-04-26 20:09:36,740
4977,examine,1970-04-26 20:09:37,740
4978,decide,1970-04-26 20:09:38,740
4979,reject request,1970-04-26 20:09:39,740
4980,register request,1970-04-26 20:09:40,741
4981,check ticket,1970-04-26 20:09:41,741
4982,decide,1970-04-26 20:09:42,741
4983,reject request,1970-04-26 20:09:43,741
4984,register request,1970-04-26 20:09:44,742
4985,check ticket,1970-04-26 20:09:45,742
4986,examine,1970-04-26 20:09:46,742
4987,decide,1970-04-26 20:09:47,742
4988,reject request,1970-04-26 20:09:48,742
4989,register request,1970-04-26 20:09:49,743
4990,check ticket,1970-04-26 20:09:50,743
4991,decide,1970-04-26 20:09:51,743
4992,reject request,1970-04-26 20:09:52,743
4993,register request,1970-04-26 20:09:53,744
4994,check ticket,1970-04-26 20:09:54,744
4995,decide,1970-04-26 20:09:55,744
4996,reinitiate request,1970-04-26 20:09:56,744
4997,check ticket,1970-04-26 20:09:57,744
4998,decide,1970-04-26 20:09:58,744
4999,reject request,1970-04-26 20:09:59,744
5000,register request,1970-04-26 20:10:00,745
5001,check ticket,1970-04-26 20:10:01,745
5002,examine,1970-04-26 20:10:02,745
5003,decide,1970-04-26 20:10:03,745
5004,reinitiate request,1970-04-26 20:10:04,745
5005,examine,1970-04-26 20:10:05,745
5006,check ticket,1970-04-26 20:10:06,745
5007,decide,1970-04-26 20:10:07,745
5008,reinitiate request,1970-04-26 20:10:08,745
5009,examine,1970-04-26 20:10:09,745
5010,check ticket,1970-04-26 20:10:10,745
5011,decide,1970-04-26 20:10:11,745
5012,reject request,1970-04-26 20:10:12,745
5013,register request,1970-04-26 20:10:13,746
5014,examine,1970-04-26 20:10:14,746
5015,check ticket,1970-04-26 20:10:15,746
5016,decide,1970-04-26 20:10:16,746
5017,reinitiate request,1970-04-26 20:10:17,746
5018,check ticket,1970-04-26 20:10:18,746
5019,examine,1970-04-26 20:10:19,746
5020,decide,1970-04-26 20:10:20,746
5021,reinitiate request,1970-04-26 20:10:21,746
5022,check ticket,1970-04-26 20:10:22,746
5023,decide,1970-04-26 20:10:23,746
5024,pay compensation,1970-04-26 20:10:24,746
5025,register request,1970-04-26 20:10:25,747
5026,check ticket,1970-04-26 20:10:26,747
5027,examine,1970-04-26 20:10:27,747
5028,decide,1970-04-26 20:10:28,747
5029,pay compensation,1970-04-26 20:10:29,747
5030,register request,1970-04-26 20:10:30,748
5031,examine,1970-04-26 20:10:31,748
5032,check ticket,1970-04-26 20:10:32,748
5033,decide,1970-04-26 20:10:33,748
5034,reject request,1970-04-26 20:10:34,748
5035,register request,1970-04-26 20:10:35,749
5036,check ticket,1970-04-26 20:10:36,749
5037,examine,1970-04-26 20:10:37,749
5038,decide,1970-04-26 20:10:38,749
5039,pay compensation,1970-04-26 20:10:39,749
5040,register request,1970-04-26 20:10:40,750
5041,examine,1970-04-26 20:10:41,750
5042,check ticket,1970-04-26 20:10:42,750
5043,decide,1970-04-26 20:10:43,750
5044,reject request,1970-04-26 20:10:44,750
5045,register request,1970-04-26 20:10:45,751
5046,check ticket,1970-04-26 20:10:46,751
5047,examine,1970-04-26 20:10:47,751
5048,decide,1970-04-26 20:10:48,751
5049,reject request,1970-04-26 20:10:49,751
5050,register request,1970-04-26 20:10:50,752
5051,check ticket,1970-04-26 20:10:51,752
5052,examine,1970-04-26 20:10:52,752
5053,decide,1970-04-26 20:10:53,752
5054,reinitiate request,1970-04-26 20:10:54,752
5055,examine,1970-04-26 20:10:55,752
5056,check ticket,1970-04-26 20:10:56,752
5057,decide,1970-04-26 20:10:57,752
5058,pay compensation,1970-04-26 20:10:58,752
5059,register request,1970-04-26 20:10:59,753
5060,check ticket,1970-04-26 20:11:00,753
5061,decide,1970-04-26 20:11:01,753
5062,pay compensation,1970-04-26 20:11:02,753
5063,register request,1970-04-26 20:11:03,754
5064,examine,1970-04-26 20:11:04,754
5065,check ticket,1970-04-26 20:11:05,754
5066,decide,1970-04-26 20:11:06,754
5067,reinitiate request,1970-04-26 20:11:07,754
5068,examine,1970-04-26 20:11:08,754
5069,check ticket,1970-04-26 20:11:09,754
5070,decide,1970-04-26 20:11:10,754
5071,reject request,1970-04-26 20:11:11,754
5072,register request,1970-04-26 20:11:12,755
5073,examine,1970-04-26 20:11:13,755
5074,check ticket,1970-04-26 20:11:14,755
5075,decide,1970-04-26 20:11:15,755
5076,reject request,1970-04-26 20:11:16,755
5077,register request,1970-04-26 20:11:17,756
5078,examine,1970-04-26 20:11:18,756
5079,check ticket,1970-04-26 20:11:19,756
5080,decide,1970-04-26 20:11:20,756
5081,reject request,1970-04-26 20:11:21,756
5082,register request,1970-04-26 20:11:22,757
5083,check ticket,1970-04-26 20:11:23,757
5084,examine,1970-04-26 20:11:24,757
5085,decide,1970-04-26 20:11:25,757
5086,pay compensation,1970-04-26 20:11:26,757
5087,register request,1970-04-26 20:11:27,758
5088,examine,1970-04-26 20:11:28,758
5089,check ticket,1970-04-26 20:11:29,758
5090,decide,1970-04-26 20:11:30,758
5091,reject request,1970-04-26 20:11:31,758
5092,register request,1970-04-26 20:11:32,759
5093,examine,1970-04-26 20:11:33,759
5094,check ticket,1970-04-26 20:11:34,759
5095,decide,1970-04-26 20:11:35,759
5096,reinitiate request,1970-04-26 20:11:36,759
5097,examine,1970-04-26 20:11:37,759
5098,check ticket,1970-04-26 20:11:38,759
5099,decide,1970-04-26 20:11:39,759
5100,pay compensation,1970-04-26 20:11:40,759
5101,register request,1970-04-26 20:11:41,760
5102,examine,1970-04-26 20:11:42,760
5103,check ticket,1970-04-26 20:11:43,760
5104,decide,1970-04-26 20:11:44,760
5105,reject request,1970-04-26 20:11:45,760
5106,register request,1970-04-26 20:11:46,761
5107,check ticket,1970-04-26 20:11:47,761
5108,decide,1970-04-26 20:11:48,761
5109,pay compensation,1970-04-26 20:11:49,761
5110,register request,1970-04-26 20:11:50,762
5111,examine,1970-04-26 20:11:51,762
5112,check ticket,1970-04-26 20:11:52,762
5113,decide,1970-04-26 20:11:53,762
5114,reject request,1970-04-26 20:11:54,762
5115,register request,1970-04-26 20:11:55,763
5116,examine,1970-04-26 20:11:56,763
5117,check ticket,1970-04-26 20:11:57,763
5118,decide,1970-04-26 20:11:58,763
5119,pay compensation,1970-04-26 20:11:59,763
5120,register request,1970-04-26 20:12:00,764
5121,check ticket,1970-04-26 20:12:01,764
5122,decide,1970-04-26 20:12:02,764
5123,reject request,1970-04-26 20:12:03,764
5124,register request,1970-04-26 20:12:04,765
5125,examine,1970-04-26 20:12:05,765
5126,check ticket,1970-04-26 20:12:06,765
5127,decide,1970-04-26 20:12:07,765
5128,reinitiate request,1970-04-26 20:12:08,765
5129,check ticket,1970-04-26 20:12:09,765
5130,examine,1970-04-26 20:12:10,765
5131,decide,1970-04-26 20:12:11,765
5132,reinitiate request,1970-04-26 20:12:12,765
5133,check ticket,1970-04-26 20:12:13,765
5134,decide,1970-04-26 20:12:14,765
5135,reject request,1970-04-26 20:12:15,765
5136,register request,1970-04-26 20:12:16,766
5137,check ticket,1970-04-26 20:12:17,766
5138,examine,1970-04-26 20:12:18,766
5139,decide,1970-04-26 20:12:19,766
5140,reject request,1970-04-26 20:12:20,766
5141,register request,1970-04-26 20:12:21,767
5142,check ticket,1970-04-26 20:12:22,767
5143,examine,1970-04-26 20:12:23,767
5144,decide,1970-04-26 20:12:24,767
5145,reject request,1970-04-26 20:12:25,767
5146,register request,1970-04-26 20:12:26,768
5147,examine,1970-04-26 20:12:27,768
5148,check ticket,1970-04-26 20:12:28,768
5149,decide,1970-04-26 20:12:29,768
5150,reject request,1970-04-26 20:12:30,768
5151,register request,1970-04-26 20:12:31,769
5152,check ticket,1970-04-26 20:12:32,769
5153,examine,1970-04-26 20:12:33,769
5154,decide,1970-04-26 20:12:34,769
5155,reinitiate request,1970-04-26 20:12:35,769
5156,check ticket,1970-04-26 20:12:36,769
5157,decide,1970-04-26 20:12:37,769
5158,reject request,1970-04-26 20:12:38,769
5159,register request,1970-04-26 20:12:39,770
5160,check ticket,1970-04-26 20:12:40,770
5161,examine,1970-04-26 20:12:41,770
5162,decide,1970-04-26 20:12:42,770
5163,reinitiate request,1970-04-26 20:12:43,770
5164,examine,1970-04-26 20:12:44,770
5165,check ticket,1970-04-26 20:12:45,770
5166,decide,1970-04-26 20:12:46,770
5167,reinitiate request,1970-04-26 20:12:47,770
5168,check ticket,1970-04-26 20:12:48,770
5169,examine,1970-04-26 20:12:49,770
5170,decide,1970-04-26 20:12:50,770
5171,reject request,1970-04-26 20:12:51,770
5172,register request,1970-04-26 20:12:52,771
5173,examine,1970-04-26 20:12:53,771
5174,check ticket,1970-04-26 20:12:54,771
5175,decide,1970-04-26 20:12:55,771
5176,pay compensation,1970-04-26 20:12:56,771
5177,register request,1970-04-26 20:12:57,772
5178,check ticket,1970-04-26 20:12:58,772
5179,decide,1970-04-26 20:12:59,772
5180,pay compensation,1970-04-26 20:13:00,772
5181,register request,1970-04-26 20:13:01,773
5182,check ticket,1970-04-26 20:13:02,773
5183,examine,1970-04-26 20:13:03,773
5184,decide,1970-04-26 20:13:04,773
5185,reject request,1970-04-26 20:13:05,773
5186,register request,1970-04-26 20:13:06,774
5187,check ticket,1970-04-26 20:13:07,774
5188,decide,1970-04-26 20:13:08,774
5189,pay compensation,1970-04-26 20:13:09,774
5190,register request,1970-04-26 20:13:10,775
5191,check ticket,1970-04-26 20:13:11,775
5192,decide,1970-04-26 20:13:12,775
5193,reject request,1970-04-26 20:13:13,775
5194,register request,1970-04-26 20:13:14,776
5195,examine,1970-04-26 20:13:15,776
5196,check ticket,1970-04-26 20:13:16,776
5197,decide,1970-04-26 20:13:17,776
5198,reinitiate request,1970-04-26 20:13:18,776
5199,check ticket,1970-04-26 20:13:19,776
5200,examine,1970-04-26 20:13:20,776
5201,decide,1970-04-26 20:13:21,776
5202,reinitiate request,1970-04-26 20:13:22,776
5203,check ticket,1970-04-26 20:13:23,776
5204,examine,1970-04-26 20:13:24,776
5205,decide,1970-04-26 20:13:25,776
5206,reinitiate request,1970-04-26 20:13:26,776
5207,check ticket,1970-04-26 20:13:27,776
5208,examine,1970-04-26 20:13:28,776
5209,decide,1970-04-26 20:13:29,776
5210,reject request,1970-04-26 20:13:30,776
5211,register request,1970-04-26 20:13:31,777
5212,check ticket,1970-04-26 20:13:32,777
5213,examine,1970-04-26 20:13:33,777
5214,decide,1970-04-26 20:13:34,777
5215,reject request,1970-04-26 20:13:35,777
5216,register request,1970-04-26 20:13:36,778
5217,check ticket,1970-04-26 20:13:37,778
5218,examine,1970-04-26 20:13:38,778
5219,decide,1970-04-26 20:13:39,778
5220,reinitiate request,1970-04-26 20:13:40,778
5221,check ticket,1970-04-26 20:13:41,778
5222,decide,1970-04-26 20:13:42,778
5223,reject request,1970-04-26 20:13:43,778
5224,register request,1970-04-26 20:13:44,779
5225,examine,1970-04-26 20:13:45,779
5226,check ticket,1970-04-26 20:13:46,779
5227,decide,1970-04-26 20:13:47,779
5228,pay compensation,1970-04-26 20:13:48,779
5229,register request,1970-04-26 20:13:49,780
5230,check ticket,1970-04-26 20:13:50,780
5231,decide,1970-04-26 20:13:51,780
5232,reinitiate request,1970-04-26 20:13:52,780
5233,check ticket,1970-04-26 20:13:53,780
5234,decide,1970-04-26 20:13:54,780
5235,reinitiate request,1970-04-26 20:13:55,780
5236,check ticket,1970-04-26 20:13:56,780
5237,decide,1970-04-26 20:13:57,780
5238,reinitiate request,1970-04-26 20:13:58,780
5239,examine,1970-04-26 20:13:59,780
5240,check ticket,1970-04-26 20:14:00,780
5241,decide,1970-04-26 20:14:01,780
5242,pay compensation,1970-04-26 20:14:02,780
5243,register request,1970-04-26 20:14:03,781
5244,check ticket,1970-04-26 20:14:04,781
5245,decide,1970-04-26 20:14:05,781
5246,pay compensation,1970-04-26 20:14:06,781
5247,register request,1970-04-26 20:14:07,782
5248,examine,1970-04-26 20:14:08,782
5249,check ticket,1970-04-26 20:14:09,782
5250,decide,1970-04-26 20:14:10,782
5251,reject request,1970-04-26 20:14:11,782
5252,register request,1970-04-26 20:14:12,783
5253,check ticket,1970-04-26 20:14:13,783
5254,decide,1970-04-26 20:14:14,783
5255,pay compensation,1970-04-26 20:14:15,783
5256,register request,1970-04-26 20:14:16,784
5257,examine,1970-04-26 20:14:17,784
5258,check ticket,1970-04-26 20:14:18,784
5259,decide,1970-04-26 20:14:19,784
5260,pay compensation,1970-04-26 20:14:20,784
5261,register request,1970-04-26 20:14:21,785
5262,examine,1970-04-26 20:14:22,785
5263,check ticket,1970-04-26 20:14:23,785
5264,decide,1970-04-26 20:14:24,785
5265,reinitiate request,1970-04-26 20:14:25,785
5266,check ticket,1970-04-26 20:14:26,785
5267,decide,1970-04-26 20:14:27,785
5268,reject request,1970-04-26 20:14:28,785
5269,register request,1970-04-26 20:14:29,786
5270,check ticket,1970-04-26 20:14:30,786
5271,examine,1970-04-26 20:14:31,786
5272,decide,1970-04-26 20:14:32,786
5273,reject request,1970-04-26 20:14:33,786
5274,register request,1970-04-26 20:14:34,787
5275,check ticket,1970-04-26 20:14:35,787
5276,examine,1970-04-26 20:14:36,787
5277,decide,1970-04-26 20:14:37,787
5278,reject request,1970-04-26 20:14:38,787
5279,register request,1970-04-26 20:14:39,788
5280,examine,1970-04-26 20:14:40,788
5281,check ticket,1970-04-26 20:14:41,788
5282,decide,1970-04-26 20:14:42,788
5283,pay compensation,1970-04-26 20:14:43,788
5284,register request,1970-04-26 20:14:44,789
5285,check ticket,1970-04-26 20:14:45,789
5286,examine,1970-04-26 20:14:46,789
5287,decide,1970-04-26 20:14:47,789
5288,pay compensation,1970-04-26 20:14:48,789
5289,register request,1970-04-26 20:14:49,790
5290,check ticket,1970-04-26 20:14:50,790
5291,decide,1970-04-26 20:14:51,790
5292,reinitiate request,1970-04-26 20:14:52,790
5293,check ticket,1970-04-26 20:14:53,790
5294,examine,1970-04-26 20:14:54,790
5295,decide,1970-04-26 20:14:55,790
5296,reinitiate request,1970-04-26 20:14:56,790
5297,examine,1970-04-26 20:14:57,790
5298,check ticket,1970-04-26 20:14:58,790
5299,decide,1970-04-26 20:14:59,790
5300,reinitiate request,1970-04-26 20:15:00,790
5301,examine,1970-04-26 20:15:01,790
5302,check ticket,1970-04-26 20:15:02,790
5303,decide,1970-04-26 20:15:03,790
5304,reject request,1970-04-26 20:15:04,790
5305,register request,1970-04-26 20:15:05,791
5306,examine,1970-04-26 20:15:06,791
5307,check ticket,1970-04-26 20:15:07,791
5308,decide,1970-04-26 20:15:08,791
5309,pay compensation,1970-04-26 20:15:09,791
5310,register request,1970-04-26 20:15:10,792
5311,examine,1970-04-26 20:15:11,792
5312,check ticket,1970-04-26 20:15:12,792
5313,decide,1970-04-26 20:15:13,792
5314,reject request,1970-04-26 20:15:14,792
5315,register request,1970-04-26 20:15:15,793
5316,examine,1970-04-26 20:15:16,793
5317,check ticket,1970-04-26 20:15:17,793
5318,decide,1970-04-26 20:15:18,793
5319,pay compensation,1970-04-26 20:15:19,793
5320,register request,1970-04-26 20:15:20,794
5321,check ticket,1970-04-26 20:15:21,794
5322,decide,1970-04-26 20:15:22,794
5323,pay compensation,1970-04-26 20:15:23,794
5324,register request,1970-04-26 20:15:24,795
5325,examine,1970-04-26 20:15:25,795
5326,check ticket,1970-04-26 20:15:26,795
5327,decide,1970-04-26 20:15:27,795
5328,reject request,1970-04-26 20:15:28,795
5329,register request,1970-04-26 20:15:29,796
5330,examine,1970-04-26 20:15:30,796
5331,check ticket,1970-04-26 20:15:31,796
5332,decide,1970-04-26 20:15:32,796
5333,reject request,1970-04-26 20:15:33,796
5334,register request,1970-04-26 20:15:34,797
5335,examine,1970-04-26 20:15:35,797
5336,check ticket,1970-04-26 20:15:36,797
5337,decide,1970-04-26 20:15:37,797
5338,pay compensation,1970-04-26 20:15:38,797
5339,register request,1970-04-26 20:15:39,798
5340,check ticket,1970-04-26 20:15:40,798
5341,decide,1970-04-26 20:15:41,798
5342,reject request,1970-04-26 20:15:42,798
5343,register request,1970-04-26 20:15:43,799
5344,check ticket,1970-04-26 20:15:44,799
5345,examine,1970-04-26 20:15:45,799
5346,decide,1970-04-26 20:15:46,799
5347,reinitiate request,1970-04-26 20:15:47,799
5348,examine,1970-04-26 20:15:48,799
5349,check ticket,1970-04-26 20:15:49,799
5350,decide,1970-04-26 20:15:50,799
5351,reject request,1970-04-26 20:15:51,799
5352,register request,1970-04-26 20:15:52,800
5353,examine,1970-04-26 20:15:53,800
5354,check ticket,1970-04-26 20:15:54,800
5355,decide,1970-04-26 20:15:55,800
5356,reinitiate request,1970-04-26 20:15:56,800
5357,check ticket,1970-04-26 20:15:57,800
5358,decide,1970-04-26 20:15:58,800
5359,reject request,1970-04-26 20:15:59,800
5360,register request,1970-04-26 20:16:00,801
5361,examine,1970-04-26 20:16:01,801
5362,check ticket,1970-04-26 20:16:02,801
5363,decide,1970-04-26 20:16:03,801
5364,pay compensation,1970-04-26 20:16:04,801
5365,register request,1970-04-26 20:16:05,802
5366,check ticket,1970-04-26 20:16:06,802
5367,examine,1970-04-26 20:16:07,802
5368,decide,1970-04-26 20:16:08,802
5369,reinitiate request,1970-04-26 20:16:09,802
5370,check ticket,1970-04-26 20:16:10,802
5371,decide,1970-04-26 20:16:11,802
5372,reject request,1970-04-26 20:16:12,802
5373,register request,1970-04-26 20:16:13,803
5374,check ticket,1970-04-26 20:16:14,803
5375,examine,1970-04-26 20:16:15,803
5376,decide,1970-04-26 20:16:16,803
5377,reject request,1970-04-26 20:16:17,803
5378,register request,1970-04-26 20:16:18,804
5379,examine,1970-04-26 20:16:19,804
5380,check ticket,1970-04-26 20:16:20,804
5381,decide,1970-04-26 20:16:21,804
5382,pay compensation,1970-04-26 20:16:22,804
5383,register request,1970-04-26 20:16:23,805
5384,examine,1970-04-26 20:16:24,805
5385,check ticket,1970-04-26 20:16:25,805
5386,decide,1970-04-26 20:16:26,805
5387,pay compensation,1970-04-26 20:16:27,805
5388,register request,1970-04-26 20:16:28,806
5389,check ticket,1970-04-26 20:16:29,806
5390,decide,1970-04-26 20:16:30,806
5391,reject request,1970-04-26 20:16:31,806
5392,register request,1970-04-26 20:16:32,807
5393,check ticket,1970-04-26 20:16:33,807
5394,examine,1970-04-26 20:16:34,807
5395,decide,1970-04-26 20:16:35,807
5396,reinitiate request,1970-04-26 20:16:36,807
5397,examine,1970-04-26 20:16:37,807
5398,check ticket,1970-04-26 20:16:38,807
5399,decide,1970-04-26 20:16:39,807
5400,reject request,1970-04-26 20:16:40,807
5401,register request,1970-04-26 20:16:41,808
5402,check ticket,1970-04-26 20:16:42,808
5403,decide,1970-04-26 20:16:43,808
5404,reinitiate request,1970-04-26 20:16:44,808
5405,check ticket,1970-04-26 20:16:45,808
5406,examine,1970-04-26 20:16:46,808
5407,decide,1970-04-26 20:16:47,808
5408,pay compensation,1970-04-26 20:16:48,808
5409,register request,1970-04-26 20:16:49,809
5410,examine,1970-04-26 20:16:50,809
5411,check ticket,1970-04-26 20:16:51,809
5412,decide,1970-04-26 20:16:52,809
5413,pay compensation,1970-04-26 20:16:53,809
5414,register request,1970-04-26 20:16:54,810
5415,check ticket,1970-04-26 20:16:55,810
5416,decide,1970-04-26 20:16:56,810
5417,reinitiate request,1970-04-26 20:16:57,810
5418,check ticket,1970-04-26 20:16:58,810
5419,examine,1970-04-26 20:16:59,810
5420,decide,1970-04-26 20:17:00,810
5421,reject request,1970-04-26 20:17:01,810
5422,register request,1970-04-26 20:17:02,811
5423,examine,1970-04-26 20:17:03,811
5424,check ticket,1970-04-26 20:17:04,811
5425,decide,1970-04-26 20:17:05,811
5426,reject request,1970-04-26 20:17:06,811
5427,register request,1970-04-26 20:17:07,812
5428,examine,1970-04-26 20:17:08,812
5429,check ticket,1970-04-26 20:17:09,812
5430,decide,1970-04-26 20:17:10,812
5431,pay compensation,1970-04-26 20:17:11,812
5432,register request,1970-04-26 20:17:12,813
5433,check ticket,1970-04-26 20:17:13,813
5434,examine,1970-04-26 20:17:14,813
5435,decide,1970-04-26 20:17:15,813
5436,reject request,1970-04-26 20:17:16,813
5437,register request,1970-04-26 20:17:17,814
5438,examine,1970-04-26 20:17:18,814
5439,check ticket,1970-04-26 20:17:19,814
5440,decide,1970-04-26 20:17:20,814
5441,reject request,1970-04-26 20:17:21,814
5442,register request,1970-04-26 20:17:22,815
5443,examine,1970-04-26 20:17:23,815
5444,check ticket,1970-04-26 20:17:24,815
5445,decide,1970-04-26 20:17:25,815
5446,reinitiate request,1970-04-26 20:17:26,815
5447,check ticket,1970-04-26 20:17:27,815
5448,decide,1970-04-26 20:17:28,815
5449,reinitiate request,1970-04-26 20:17:29,815
5450,examine,1970-04-26 20:17:30,815
5451,check ticket,1970-04-26 20:17:31,815
5452,decide,1970-04-26 20:17:32,815
5453,reinitiate request,1970-04-26 20:17:33,815
5454,examine,1970-04-26 20:17:34,815
5455,check ticket,1970-04-26 20:17:35,815
5456,decide,1970-04-26 20:17:36,815
5457,reject request,1970-04-26 20:17:37,815
5458,register request,1970-04-26 20:17:38,816
5459,examine,1970-04-26 20:17:39,816
5460,check ticket,1970-04-26 20:17:40,816
5461,decide,1970-04-26 20:17:41,816
5462,reinitiate request,1970-04-26 20:17:42,816
5463,check ticket,1970-04-26 20:17:43,816
5464,examine,1970-04-26 20:17:44,816
5465,decide,1970-04-26 20:17:45,816
5466,reinitiate request,1970-04-26 20:17:46,816
5467,examine,1970-04-26 20:17:47,816
5468,check ticket,1970-04-26 20:17:48,816
5469,decide,1970-04-26 20:17:49,816
5470,reinitiate request,1970-04-26 20:17:50,816
5471,examine,1970-04-26 20:17:51,816
5472,check ticket,1970-04-26 20:17:52,816
5473,decide,1970-04-26 20:17:53,816
5474,pay compensation,1970-04-26 20:17:54,816
5475,register request,1970-04-26 20:17:55,817
5476,check ticket,1970-04-26 20:17:56,817
5477,examine,1970-04-26 20:17:57,817
5478,decide,1970-04-26 20:17:58,817
5479,pay compensation,1970-04-26 20:17:59,817
5480,register request,1970-04-26 20:18:00,818
5481,examine,1970-04-26 20:18:01,818
5482,check ticket,1970-04-26 20:18:02,818
5483,decide,1970-04-26 20:18:03,818
5484,reject request,1970-04-26 20:18:04,818
5485,register request,1970-04-26 20:18:05,819
5486,examine,1970-04-26 20:18:06,819
5487,check ticket,1970-04-26 20:18:07,819
5488,decide,1970-04-26 20:18:08,819
5489,reject request,1970-04-26 20:18:09,819
5490,register request,1970-04-26 20:18:10,820
5491,examine,1970-04-26 20:18:11,820
5492,check ticket,1970-04-26 20:18:12,820
5493,decide,1970-04-26 20:18:13,820
5494,pay compensation,1970-04-26 20:18:14,820
5495,register request,1970-04-26 20:18:15,821
5496,check ticket,1970-04-26 20:18:16,821
5497,examine,1970-04-26 20:18:17,821
5498,decide,1970-04-26 20:18:18,821
5499,pay compensation,1970-04-26 20:18:19,821
5500,register request,1970-04-26 20:18:20,822
5501,check ticket,1970-04-26 20:18:21,822
5502,decide,1970-04-26 20:18:22,822
5503,reinitiate request,1970-04-26 20:18:23,822
5504,check ticket,1970-04-26 20:18:24,822
5505,decide,1970-04-26 20:18:25,822
5506,reinitiate request,1970-04-26 20:18:26,822
5507,check ticket,1970-04-26 20:18:27,822
5508,decide,1970-04-26 20:18:28,822
5509,pay compensation,1970-04-26 20:18:29,822
5510,register request,1970-04-26 20:18:30,823
5511,check ticket,1970-04-26 20:18:31,823
5512,decide,1970-04-26 20:18:32,823
5513,reject request,1970-04-26 20:18:33,823
5514,register request,1970-04-26 20:18:34,824
5515,check ticket,1970-04-26 20:18:35,824
5516,examine,1970-04-26 20:18:36,824
5517,decide,1970-04-26 20:18:37,824
5518,reject request,1970-04-26 20:18:38,824
5519,register request,1970-04-26 20:18:39,825
5520,check ticket,1970-04-26 20:18:40,825
5521,decide,1970-04-26 20:18:41,825
5522,reject request,1970-04-26 20:18:42,825
5523,register request,1970-04-26 20:18:43,826
5524,check ticket,1970-04-26 20:18:44,826
5525,decide,1970-04-26 20:18:45,826
5526,reinitiate request,1970-04-26 20:18:46,826
5527,examine,1970-04-26 20:18:47,826
5528,check ticket,1970-04-26 20:18:48,826
5529,decide,1970-04-26 20:18:49,826
5530,reject request,1970-04-26 20:18:50,826
5531,register request,1970-04-26 20:18:51,827
5532,check ticket,1970-04-26 20:18:52,827
5533,examine,1970-04-26 20:18:53,827
5534,decide,1970-04-26 20:18:54,827
5535,pay compensation,1970-04-26 20:18:55,827
5536,register request,1970-04-26 20:18:56,828
5537,check ticket,1970-04-26 20:18:57,828
5538,decide,1970-04-26 20:18:58,828
5539,reinitiate request,1970-04-26 20:18:59,828
5540,examine,1970-04-26 20:19:00,828
5541,check ticket,1970-04-26 20:19:01,828
5542,decide,1970-04-26 20:19:02,828
5543,pay compensation,1970-04-26 20:19:03,828
5544,register request,1970-04-26 20:19:04,829
5545,check ticket,1970-04-26 20:19:05,829
5546,examine,1970-04-26 20:19:06,829
5547,decide,1970-04-26 20:19:07,829
