,concept:name,time:timestamp,case:concept:name
2497,Decide,1970-04-26 19:28:17,832
2498,Book hotel,1970-04-26 19:28:18,832
2499,Check hotel,1970-04-26 19:28:19,833
2500,Decide,1970-04-26 19:28:20,833
2501,Book hotel,1970-04-26 19:28:21,833
2502,Check plane,1970-04-26 19:28:22,834
2503,Decide,1970-04-26 19:28:23,834
2504,Book plane,1970-04-26 19:28:24,834
2505,Check hotel,1970-04-26 19:28:25,835
2506,Decide,1970-04-26 19:28:26,835
2507,Book plane,1970-04-26 19:28:27,835
2508,Check plane,1970-04-26 19:28:28,836
2509,Decide,1970-04-26 19:28:29,836
2510,Book hotel,1970-04-26 19:28:30,836
2511,Check plane,1970-04-26 19:28:31,837
2512,Decide,1970-04-26 19:28:32,837
2513,Book hotel,1970-04-26 19:28:33,837
2514,Check hotel,1970-04-26 19:28:34,838
2515,Decide,1970-04-26 19:28:35,838
2516,Book hotel,1970-04-26 19:28:36,838
2517,Check plane,1970-04-26 19:28:37,839
2518,Decide,1970-04-26 19:28:38,839
2519,Book hotel,1970-04-26 19:28:39,839
2520,Check plane,1970-04-26 19:28:40,840
2521,Decide,1970-04-26 19:28:41,840
2522,Book plane,1970-04-26 19:28:42,840
2523,Check plane,1970-04-26 19:28:43,841
2524,Decide,1970-04-26 19:28:44,841
2525,Book hotel,1970-04-26 19:28:45,841
2526,Check hotel,1970-04-26 19:28:46,842
2527,Decide,1970-04-26 19:28:47,842
2528,Book hotel,1970-04-26 19:28:48,842
2529,Check plane,1970-04-26 19:28:49,843
2530,Decide,1970-04-26 19:28:50,843
2531,Book hotel,1970-04-26 19:28:51,843
2532,Check hotel,1970-04-26 19:28:52,844
2533,Decide,1970-04-26 19:28:53,844
2534,Book hotel,1970-04-26 19:28:54,844
2535,Check hotel,1970-04-26 19:28:55,845
2536,Decide,1970-04-26 19:28:56,845
2537,Book plane,1970-04-26 19:28:57,845
2538,Check hotel,1970-04-26 19:28:58,846
2539,Decide,1970-04-26 19:28:59,846
2540,Book plane,1970-04-26 19:29:00,846
2541,Check plane,1970-04-26 19:29:01,847
2542,Decide,1970-04-26 19:29:02,847
2543,Book plane,1970-04-26 19:29:03,847
2544,Check plane,1970-04-26 19:29:04,848
2545,Decide,1970-04-26 19:29:05,848
2546,Book hotel,1970-04-26 19:29:06,848
2547,Check plane,1970-04-26 19:29:07,849
2548,Decide,1970-04-26 19:29:08,849
2549,Book hotel,1970-04-26 19:29:09,849
2550,Check hotel,1970-04-26 19:29:10,850
2551,Decide,1970-04-26 19:29:11,850
2552,Book plane,1970-04-26 19:29:12,850
2553,Check hotel,1970-04-26 19:29:13,851
2554,Decide,1970-04-26 19:29:14,851
2555,Book plane,1970-04-26 19:29:15,851
2556,Check plane,1970-04-26 19:29:16,852
2557,Decide,1970-04-26 19:29:17,852
2558,Book plane,1970-04-26 19:29:18,852
2559,Check hotel,1970-04-26 19:29:19,853
2560,Decide,1970-04-26 19:29:20,853
2561,Book plane,1970-04-26 19:29:21,853
2562,Check hotel,1970-04-26 19:29:22,854
2563,Decide,1970-04-26 19:29:23,854
2564,Book hotel,1970-04-26 19:29:24,854
2565,Check plane,1970-04-26 19:29:25,855
2566,Decide,1970-04-26 19:29:26,855
2567,Book hotel,1970-04-26 19:29:27,855
2568,Check plane,1970-04-26 19:29:28,856
2569,Decide,1970-04-26 19:29:29,856
2570,Book hotel,1970-04-26 19:29:30,856
2571,Check hotel,1970-04-26 19:29:31,857
2572,Decide,1970-04-26 19:29:32,857
2573,Book plane,1970-04-26 19:29:33,857
2574,Check plane,1970-04-26 19:29:34,858
2575,Decide,1970-04-26 19:29:35,858
2576,Book hotel,1970-04-26 19:29:36,858
2577,Check plane,1970-04-26 19:29:37,859
2578,Decide,1970-04-26 19:29:38,859
2579,Book plane,1970-04-26 19:29:39,859
2580,Check plane,1970-04-26 19:29:40,860
2581,Decide,1970-04-26 19:29:41,860
2582,Book plane,1970-04-26 19:29:42,860
2583,Check plane,1970-04-26 19:29:43,861
2584,Decide,1970-04-26 19:29:44,861
2585,Book plane,1970-04-26 19:29:45,861
2586,Check hotel,1970-04-26 19:29:46,862
2587,Decide,1970-04-26 19:29:47,862
2588,Book plane,1970-04-26 19:29:48,862
2589,Check hotel,1970-04-26 19:29:49,863
2590,Decide,1970-04-26 19:29:50,863
2591,Book plane,1970-04-26 19:29:51,863
2592,Check hotel,1970-04-26 19:29:52,864
2593,Decide,1970-04-26 19:29:53,864
2594,Book hotel,1970-04-26 19:29:54,864
2595,Check plane,1970-04-26 19:29:55,865
2596,Decide,1970-04-26 19:29:56,865
2597,Book hotel,1970-04-26 19:29:57,865
2598,Check plane,1970-04-26 19:29:58,866
2599,Decide,1970-04-26 19:29:59,866
2600,Book hotel,1970-04-26 19:30:00,866
2601,Check hotel,1970-04-26 19:30:01,867
2602,Decide,1970-04-26 19:30:02,867
2603,Book hotel,1970-04-26 19:30:03,867
2604,Check hotel,1970-04-26 19:30:04,868
2605,Decide,1970-04-26 19:30:05,868
2606,Book hotel,1970-04-26 19:30:06,868
2607,Check hotel,1970-04-26 19:30:07,869
2608,Decide,1970-04-26 19:30:08,869
2609,Book hotel,1970-04-26 19:30:09,869
2610,Check hotel,1970-04-26 19:30:10,870
2611,Decide,1970-04-26 19:30:11,870
2612,Book plane,1970-04-26 19:30:12,870
2613,Check plane,1970-04-26 19:30:13,871
2614,Decide,1970-04-26 19:30:14,871
2615,Book hotel,1970-04-26 19:30:15,871
2616,Check hotel,1970-04-26 19:30:16,872
2617,Decide,1970-04-26 19:30:17,872
2618,Book plane,1970-04-26 19:30:18,872
2619,Check hotel,1970-04-26 19:30:19,873
2620,Decide,1970-04-26 19:30:20,873
2621,Book hotel,1970-04-26 19:30:21,873
2622,Check plane,1970-04-26 19:30:22,874
2623,Decide,1970-04-26 19:30:23,874
2624,Book hotel,1970-04-26 19:30:24,874
2625,Check plane,1970-04-26 19:30:25,875
2626,Decide,1970-04-26 19:30:26,875
2627,Book plane,1970-04-26 19:30:27,875
2628,Check hotel,1970-04-26 19:30:28,876
2629,Decide,1970-04-26 19:30:29,876
2630,Book hotel,1970-04-26 19:30:30,876
2631,Check plane,1970-04-26 19:30:31,877
2632,Decide,1970-04-26 19:30:32,877
2633,Book plane,1970-04-26 19:30:33,877
2634,Check hotel,1970-04-26 19:30:34,878
2635,Decide,1970-04-26 19:30:35,878
2636,Book hotel,1970-04-26 19:30:36,878
2637,Check hotel,1970-04-26 19:30:37,879
2638,Decide,1970-04-26 19:30:38,879
2639,Book plane,1970-04-26 19:30:39,879
2640,Check hotel,1970-04-26 19:30:40,880
2641,Decide,1970-04-26 19:30:41,880
2642,Book plane,1970-04-26 19:30:42,880
2643,Check hotel,1970-04-26 19:30:43,881
2644,Decide,1970-04-26 19:30:44,881
2645,Book hotel,1970-04-26 19:30:45,881
2646,Check plane,1970-04-26 19:30:46,882
2647,Decide,1970-04-26 19:30:47,882
2648,Book plane,1970-04-26 19:30:48,882
2649,Check hotel,1970-04-26 19:30:49,883
2650,Decide,1970-04-26 19:30:50,883
2651,Book hotel,1970-04-26 19:30:51,883
2652,Check plane,1970-04-26 19:30:52,884
2653,Decide,1970-04-26 19:30:53,884
2654,Book hotel,1970-04-26 19:30:54,884
2655,Check hotel,1970-04-26 19:30:55,885
2656,Decide,1970-04-26 19:30:56,885
2657,Book plane,1970-04-26 19:30:57,885
2658,Check plane,1970-04-26 19:30:58,886
2659,Decide,1970-04-26 19:30:59,886
2660,Book plane,1970-04-26 19:31:00,886
2661,Check hotel,1970-04-26 19:31:01,887
2662,Decide,1970-04-26 19:31:02,887
2663,Book plane,1970-04-26 19:31:03,887
2664,Check plane,1970-04-26 19:31:04,888
2665,Decide,1970-04-26 19:31:05,888
2666,Book plane,1970-04-26 19:31:06,888
2667,Check plane,1970-04-26 19:31:07,889
2668,Decide,1970-04-26 19:31:08,889
2669,Book hotel,1970-04-26 19:31:09,889
2670,Check hotel,1970-04-26 19:31:10,890
2671,Decide,1970-04-26 19:31:11,890
2672,Book hotel,1970-04-26 19:31:12,890
2673,Check plane,1970-04-26 19:31:13,891
2674,Decide,1970-04-26 19:31:14,891
2675,Book hotel,1970-04-26 19:31:15,891
2676,Check plane,1970-04-26 19:31:16,892
2677,Decide,1970-04-26 19:31:17,892
2678,Book plane,1970-04-26 19:31:18,892
2679,Check plane,1970-04-26 19:31:19,893
2680,Decide,1970-04-26 19:31:20,893
2681,Book hotel,1970-04-26 19:31:21,893
2682,Check hotel,1970-04-26 19:31:22,894
2683,Decide,1970-04-26 19:31:23,894
2684,Book hotel,1970-04-26 19:31:24,894
2685,Check hotel,1970-04-26 19:31:25,895
2686,Decide,1970-04-26 19:31:26,895
2687,Book plane,1970-04-26 19:31:27,895
2688,Check plane,1970-04-26 19:31:28,896
2689,Decide,1970-04-26 19:31:29,896
2690,Book hotel,1970-04-26 19:31:30,896
2691,Check plane,1970-04-26 19:31:31,897
2692,Decide,1970-04-26 19:31:32,897
2693,Book plane,1970-04-26 19:31:33,897
2694,Check hotel,1970-04-26 19:31:34,898
2695,Decide,1970-04-26 19:31:35,898
2696,Book plane,1970-04-26 19:31:36,898
2697,Check plane,1970-04-26 19:31:37,899
2698,Decide,1970-04-26 19:31:38,899
2699,Book plane,1970-04-26 19:31:39,899
2700,Check hotel,1970-04-26 19:31:40,900
2701,Decide,1970-04-26 19:31:41,900
2702,Book hotel,1970-04-26 19:31:42,900
2703,Check plane,1970-04-26 19:31:43,901
2704,Decide,1970-04-26 19:31:44,901
2705,Book plane,1970-04-26 19:31:45,901
2706,Check plane,1970-04-26 19:31:46,902
2707,Decide,1970-04-26 19:31:47,902
2708,Book plane,1970-04-26 19:31:48,902
2709,Check plane,1970-04-26 19:31:49,903
2710,Decide,1970-04-26 19:31:50,903
2711,Book plane,1970-04-26 19:31:51,903
2712,Check plane,1970-04-26 19:31:52,904
2713,Decide,1970-04-26 19:31:53,904
2714,Book hotel,1970-04-26 19:31:54,904
2715,Check plane,1970-04-26 19:31:55,905
2716,Decide,1970-04-26 19:31:56,905
2717,Book plane,1970-04-26 19:31:57,905
2718,Check hotel,1970-04-26 19:31:58,906
2719,Decide,1970-04-26 19:31:59,906
2720,Book hotel,1970-04-26 19:32:00,906
2721,Check hotel,1970-04-26 19:32:01,907
2722,Decide,1970-04-26 19:32:02,907
2723,Book plane,1970-04-26 19:32:03,907
2724,Check plane,1970-04-26 19:32:04,908
2725,Decide,1970-04-26 19:32:05,908
2726,Book plane,1970-04-26 19:32:06,908
2727,Check plane,1970-04-26 19:32:07,909
2728,Decide,1970-04-26 19:32:08,909
2729,Book plane,1970-04-26 19:32:09,909
2730,Check plane,1970-04-26 19:32:10,910
2731,Decide,1970-04-26 19:32:11,910
2732,Book hotel,1970-04-26 19:32:12,910
2733,Check plane,1970-04-26 19:32:13,911
2734,Decide,1970-04-26 19:32:14,911
2735,Book plane,1970-04-26 19:32:15,911
2736,Check hotel,1970-04-26 19:32:16,912
2737,Decide,1970-04-26 19:32:17,912
2738,Book hotel,1970-04-26 19:32:18,912
2739,Check hotel,1970-04-26 19:32:19,913
2740,Decide,1970-04-26 19:32:20,913
2741,Book hotel,1970-04-26 19:32:21,913
2742,Check plane,1970-04-26 19:32:22,914
2743,Decide,1970-04-26 19:32:23,914
2744,Book hotel,1970-04-26 19:32:24,914
2745,Check plane,1970-04-26 19:32:25,915
2746,Decide,1970-04-26 19:32:26,915
2747,Book plane,1970-04-26 19:32:27,915
2748,Check hotel,1970-04-26 19:32:28,916
2749,Decide,1970-04-26 19:32:29,916
2750,Book hotel,1970-04-26 19:32:30,916
2751,Check hotel,1970-04-26 19:32:31,917
2752,Decide,1970-04-26 19:32:32,917
2753,Book plane,1970-04-26 19:32:33,917
2754,Check plane,1970-04-26 19:32:34,918
2755,Decide,1970-04-26 19:32:35,918
2756,Book hotel,1970-04-26 19:32:36,918
2757,Check hotel,1970-04-26 19:32:37,919
2758,Decide,1970-04-26 19:32:38,919
2759,Book plane,1970-04-26 19:32:39,919
2760,Check plane,1970-04-26 19:32:40,920
2761,Decide,1970-04-26 19:32:41,920
2762,Book hotel,1970-04-26 19:32:42,920
2763,Check plane,1970-04-26 19:32:43,921
2764,Decide,1970-04-26 19:32:44,921
2765,Book hotel,1970-04-26 19:32:45,921
2766,Check hotel,1970-04-26 19:32:46,922
2767,Decide,1970-04-26 19:32:47,922
2768,Book plane,1970-04-26 19:32:48,922
2769,Check plane,1970-04-26 19:32:49,923
2770,Decide,1970-04-26 19:32:50,923
2771,Book plane,1970-04-26 19:32:51,923
2772,Check hotel,1970-04-26 19:32:52,924
2773,Decide,1970-04-26 19:32:53,924
2774,Book plane,1970-04-26 19:32:54,924
2775,Check hotel,1970-04-26 19:32:55,925
2776,Decide,1970-04-26 19:32:56,925
2777,Book hotel,1970-04-26 19:32:57,925
2778,Check hotel,1970-04-26 19:32:58,926
2779,Decide,1970-04-26 19:32:59,926
2780,Book plane,1970-04-26 19:33:00,926
2781,Check plane,1970-04-26 19:33:01,927
2782,Decide,1970-04-26 19:33:02,927
2783,Book hotel,1970-04-26 19:33:03,927
2784,Check plane,1970-04-26 19:33:04,928
2785,Decide,1970-04-26 19:33:05,928
2786,Book hotel,1970-04-26 19:33:06,928
2787,Check plane,1970-04-26 19:33:07,929
2788,Decide,1970-04-26 19:33:08,929
2789,Book hotel,1970-04-26 19:33:09,929
2790,Check hotel,1970-04-26 19:33:10,930
2791,Decide,1970-04-26 19:33:11,930
2792,Book plane,1970-04-26 19:33:12,930
2793,Check hotel,1970-04-26 19:33:13,931
2794,Decide,1970-04-26 19:33:14,931
2795,Book plane,1970-04-26 19:33:15,931
2796,Check hotel,1970-04-26 19:33:16,932
2797,Decide,1970-04-26 19:33:17,932
2798,Book plane,1970-04-26 19:33:18,932
2799,Check plane,1970-04-26 19:33:19,933
2800,Decide,1970-04-26 19:33:20,933
2801,Book hotel,1970-04-26 19:33:21,933
2802,Check plane,1970-04-26 19:33:22,934
2803,Decide,1970-04-26 19:33:23,934
2804,Book plane,1970-04-26 19:33:24,934
2805,Check hotel,1970-04-26 19:33:25,935
2806,Decide,1970-04-26 19:33:26,935
2807,Book plane,1970-04-26 19:33:27,935
2808,Check plane,1970-04-26 19:33:28,936
2809,Decide,1970-04-26 19:33:29,936
2810,Book hotel,1970-04-26 19:33:30,936
2811,Check hotel,1970-04-26 19:33:31,937
2812,Decide,1970-04-26 19:33:32,937
2813,Book plane,1970-04-26 19:33:33,937
2814,Check plane,1970-04-26 19:33:34,938
2815,Decide,1970-04-26 19:33:35,938
2816,Book hotel,1970-04-26 19:33:36,938
2817,Check plane,1970-04-26 19:33:37,939
2818,Decide,1970-04-26 19:33:38,939
2819,Book hotel,1970-04-26 19:33:39,939
2820,Check plane,1970-04-26 19:33:40,940
2821,Decide,1970-04-26 19:33:41,940
2822,Book hotel,1970-04-26 19:33:42,940
2823,Check plane,1970-04-26 19:33:43,941
2824,Decide,1970-04-26 19:33:44,941
2825,Book plane,1970-04-26 19:33:45,941
2826,Check plane,1970-04-26 19:33:46,942
2827,Decide,1970-04-26 19:33:47,942
2828,Book hotel,1970-04-26 19:33:48,942
2829,Check plane,1970-04-26 19:33:49,943
2830,Decide,1970-04-26 19:33:50,943
2831,Book plane,1970-04-26 19:33:51,943
2832,Check hotel,1970-04-26 19:33:52,944
2833,Decide,1970-04-26 19:33:53,944
2834,Book hotel,1970-04-26 19:33:54,944
2835,Check hotel,1970-04-26 19:33:55,945
2836,Decide,1970-04-26 19:33:56,945
2837,Book plane,1970-04-26 19:33:57,945
2838,Check plane,1970-04-26 19:33:58,946
2839,Decide,1970-04-26 19:33:59,946
2840,Book hotel,1970-04-26 19:34:00,946
2841,Check plane,1970-04-26 19:34:01,947
2842,Decide,1970-04-26 19:34:02,947
2843,Book hotel,1970-04-26 19:34:03,947
2844,Check hotel,1970-04-26 19:34:04,948
2845,Decide,1970-04-26 19:34:05,948
2846,Book plane,1970-04-26 19:34:06,948
2847,Check plane,1970-04-26 19:34:07,949
2848,Decide,1970-04-26 19:34:08,949
2849,Book hotel,1970-04-26 19:34:09,949
2850,Check plane,1970-04-26 19:34:10,950
2851,Decide,1970-04-26 19:34:11,950
2852,Book hotel,1970-04-26 19:34:12,950
2853,Check hotel,1970-04-26 19:34:13,951
2854,Decide,1970-04-26 19:34:14,951
2855,Book hotel,1970-04-26 19:34:15,951
2856,Check hotel,1970-04-26 19:34:16,952
2857,Decide,1970-04-26 19:34:17,952
2858,Book hotel,1970-04-26 19:34:18,952
2859,Check plane,1970-04-26 19:34:19,953
2860,Decide,1970-04-26 19:34:20,953
2861,Book hotel,1970-04-26 19:34:21,953
2862,Check plane,1970-04-26 19:34:22,954
2863,Decide,1970-04-26 19:34:23,954
2864,Book hotel,1970-04-26 19:34:24,954
2865,Check hotel,1970-04-26 19:34:25,955
2866,Decide,1970-04-26 19:34:26,955
2867,Book plane,1970-04-26 19:34:27,955
2868,Check plane,1970-04-26 19:34:28,956
2869,Decide,1970-04-26 19:34:29,956
2870,Book hotel,1970-04-26 19:34:30,956
2871,Check hotel,1970-04-26 19:34:31,957
2872,Decide,1970-04-26 19:34:32,957
2873,Book hotel,1970-04-26 19:34:33,957
2874,Check hotel,1970-04-26 19:34:34,958
2875,Decide,1970-04-26 19:34:35,958
2876,Book plane,1970-04-26 19:34:36,958
2877,Check plane,1970-04-26 19:34:37,959
2878,Decide,1970-04-26 19:34:38,959
2879,Book hotel,1970-04-26 19:34:39,959
2880,Check plane,1970-04-26 19:34:40,960
2881,Decide,1970-04-26 19:34:41,960
2882,Book plane,1970-04-26 19:34:42,960
2883,Check hotel,1970-04-26 19:34:43,961
2884,Decide,1970-04-26 19:34:44,961
2885,Book hotel,1970-04-26 19:34:45,961
2886,Check plane,1970-04-26 19:34:46,962
2887,Decide,1970-04-26 19:34:47,962
2888,Book hotel,1970-04-26 19:34:48,962
2889,Check plane,1970-04-26 19:34:49,963
2890,Decide,1970-04-26 19:34:50,963
2891,Book plane,1970-04-26 19:34:51,963
2892,Check plane,1970-04-26 19:34:52,964
2893,Decide,1970-04-26 19:34:53,964
2894,Book hotel,1970-04-26 19:34:54,964
2895,Check hotel,1970-04-26 19:34:55,965
2896,Decide,1970-04-26 19:34:56,965
2897,Book hotel,1970-04-26 19:34:57,965
2898,Check plane,1970-04-26 19:34:58,966
2899,Decide,1970-04-26 19:34:59,966
2900,Book hotel,1970-04-26 19:35:00,966
2901,Check plane,1970-04-26 19:35:01,967
2902,Decide,1970-04-26 19:35:02,967
2903,Book plane,1970-04-26 19:35:03,967
2904,Check hotel,1970-04-26 19:35:04,968
2905,Decide,1970-04-26 19:35:05,968
2906,Book plane,1970-04-26 19:35:06,968
2907,Check hotel,1970-04-26 19:35:07,969
2908,Decide,1970-04-26 19:35:08,969
2909,Book plane,1970-04-26 19:35:09,969
2910,Check hotel,1970-04-26 19:35:10,970
2911,Decide,1970-04-26 19:35:11,970
2912,Book plane,1970-04-26 19:35:12,970
2913,Check hotel,1970-04-26 19:35:13,971
2914,Decide,1970-04-26 19:35:14,971
2915,Book hotel,1970-04-26 19:35:15,971
2916,Check hotel,1970-04-26 19:35:16,972
2917,Decide,1970-04-26 19:35:17,972
2918,Book hotel,1970-04-26 19:35:18,972
2919,Check plane,1970-04-26 19:35:19,973
2920,Decide,1970-04-26 19:35:20,973
2921,Book plane,1970-04-26 19:35:21,973
2922,Check plane,1970-04-26 19:35:22,974
2923,Decide,1970-04-26 19:35:23,974
2924,Book plane,1970-04-26 19:35:24,974
2925,Check hotel,1970-04-26 19:35:25,975
2926,Decide,1970-04-26 19:35:26,975
2927,Book plane,1970-04-26 19:35:27,975
2928,Check hotel,1970-04-26 19:35:28,976
2929,Decide,1970-04-26 19:35:29,976
2930,Book hotel,1970-04-26 19:35:30,976
2931,Check hotel,1970-04-26 19:35:31,977
2932,Decide,1970-04-26 19:35:32,977
2933,Book hotel,1970-04-26 19:35:33,977
2934,Check hotel,1970-04-26 19:35:34,978
2935,Decide,1970-04-26 19:35:35,978
2936,Book hotel,1970-04-26 19:35:36,978
2937,Check plane,1970-04-26 19:35:37,979
2938,Decide,1970-04-26 19:35:38,979
2939,Book hotel,1970-04-26 19:35:39,979
2940,Check hotel,1970-04-26 19:35:40,980
2941,Decide,1970-04-26 19:35:41,980
2942,Book plane,1970-04-26 19:35:42,980
2943,Check plane,1970-04-26 19:35:43,981
2944,Decide,1970-04-26 19:35:44,981
2945,Book hotel,1970-04-26 19:35:45,981
2946,Check hotel,1970-04-26 19:35:46,982
2947,Decide,1970-04-26 19:35:47,982
2948,Book hotel,1970-04-26 19:35:48,982
2949,Check hotel,1970-04-26 19:35:49,983
2950,Decide,1970-04-26 19:35:50,983
2951,Book hotel,1970-04-26 19:35:51,983
2952,Check plane,1970-04-26 19:35:52,984
2953,Decide,1970-04-26 19:35:53,984
2954,Book plane,1970-04-26 19:35:54,984
2955,Check hotel,1970-04-26 19:35:55,985
2956,Decide,1970-04-26 19:35:56,985
2957,Book plane,1970-04-26 19:35:57,985
2958,Check plane,1970-04-26 19:35:58,986
2959,Decide,1970-04-26 19:35:59,986
2960,Book hotel,1970-04-26 19:36:00,986
2961,Check plane,1970-04-26 19:36:01,987
2962,Decide,1970-04-26 19:36:02,987
2963,Book hotel,1970-04-26 19:36:03,987
2964,Check hotel,1970-04-26 19:36:04,988
2965,Decide,1970-04-26 19:36:05,988
2966,Book hotel,1970-04-26 19:36:06,988
2967,Check plane,1970-04-26 19:36:07,989
2968,Decide,1970-04-26 19:36:08,989
2969,Book plane,1970-04-26 19:36:09,989
2970,Check plane,1970-04-26 19:36:10,990
2971,Decide,1970-04-26 19:36:11,990
2972,Book plane,1970-04-26 19:36:12,990
2973,Check hotel,1970-04-26 19:36:13,991
2974,Decide,1970-04-26 19:36:14,991
2975,Book plane,1970-04-26 19:36:15,991
2976,Check plane,1970-04-26 19:36:16,992
2977,Decide,1970-04-26 19:36:17,992
2978,Book hotel,1970-04-26 19:36:18,992
2979,Check hotel,1970-04-26 19:36:19,993
2980,Decide,1970-04-26 19:36:20,993
2981,Book plane,1970-04-26 19:36:21,993
2982,Check plane,1970-04-26 19:36:22,994
2983,Decide,1970-04-26 19:36:23,994
2984,Book plane,1970-04-26 19:36:24,994
2985,Check hotel,1970-04-26 19:36:25,995
2986,Decide,1970-04-26 19:36:26,995
2987,Book hotel,1970-04-26 19:36:27,995
2988,Check hotel,1970-04-26 19:36:28,996
2989,Decide,1970-04-26 19:36:29,996
2990,Book plane,1970-04-26 19:36:30,996
2991,Check hotel,1970-04-26 19:36:31,997
2992,Decide,1970-04-26 19:36:32,997
2993,Book hotel,1970-04-26 19:36:33,997
2994,Check plane,1970-04-26 19:36:34,998
2995,Decide,1970-04-26 19:36:35,998
2996,Book hotel,1970-04-26 19:36:36,998
2997,Check plane,1970-04-26 19:36:37,999
2998,Decide,1970-04-26 19:36:38,999
2999,Book hotel,1970-04-26 19:36:39,999
3000,Check hotel,1970-04-26 19:36:40,1000
3001,Decide,1970-04-26 19:36:41,1000
3002,Book hotel,1970-04-26 19:36:42,1000
3003,Check hotel,1970-04-26 19:36:43,1001
3004,Decide,1970-04-26 19:36:44,1001
3005,Book plane,1970-04-26 19:36:45,1001
3006,Check plane,1970-04-26 19:36:46,1002
3007,Decide,1970-04-26 19:36:47,1002
3008,Book plane,1970-04-26 19:36:48,1002
3009,Check plane,1970-04-26 19:36:49,1003
3010,Decide,1970-04-26 19:36:50,1003
3011,Book hotel,1970-04-26 19:36:51,1003
3012,Check hotel,1970-04-26 19:36:52,1004
3013,Decide,1970-04-26 19:36:53,1004
3014,Book hotel,1970-04-26 19:36:54,1004
3015,Check plane,1970-04-26 19:36:55,1005
3016,Decide,1970-04-26 19:36:56,1005
3017,Book hotel,1970-04-26 19:36:57,1005
3018,Check plane,1970-04-26 19:36:58,1006
3019,Decide,1970-04-26 19:36:59,1006
3020,Book plane,1970-04-26 19:37:00,1006
3021,Check hotel,1970-04-26 19:37:01,1007
3022,Decide,1970-04-26 19:37:02,1007
3023,Book plane,1970-04-26 19:37:03,1007
3024,Check plane,1970-04-26 19:37:04,1008
3025,Decide,1970-04-26 19:37:05,1008
3026,Book hotel,1970-04-26 19:37:06,1008
3027,Check hotel,1970-04-26 19:37:07,1009
3028,Decide,1970-04-26 19:37:08,1009
3029,Book hotel,1970-04-26 19:37:09,1009
3030,Check plane,1970-04-26 19:37:10,1010
3031,Decide,1970-04-26 19:37:11,1010
3032,Book hotel,1970-04-26 19:37:12,1010
3033,Check hotel,1970-04-26 19:37:13,1011
3034,Decide,1970-04-26 19:37:14,1011
3035,Book hotel,1970-04-26 19:37:15,1011
3036,Check hotel,1970-04-26 19:37:16,1012
3037,Decide,1970-04-26 19:37:17,1012
3038,Book hotel,1970-04-26 19:37:18,1012
3039,Check plane,1970-04-26 19:37:19,1013
3040,Decide,1970-04-26 19:37:20,1013
3041,Book plane,1970-04-26 19:37:21,1013
3042,Check plane,1970-04-26 19:37:22,1014
3043,Decide,1970-04-26 19:37:23,1014
3044,Book plane,1970-04-26 19:37:24,1014
3045,Check plane,1970-04-26 19:37:25,1015
3046,Decide,1970-04-26 19:37:26,1015
3047,Book plane,1970-04-26 19:37:27,1015
3048,Check plane,1970-04-26 19:37:28,1016
3049,Decide,1970-04-26 19:37:29,1016
3050,Book plane,1970-04-26 19:37:30,1016
3051,Check plane,1970-04-26 19:37:31,1017
3052,Decide,1970-04-26 19:37:32,1017
3053,Book hotel,1970-04-26 19:37:33,1017
3054,Check plane,1970-04-26 19:37:34,1018
3055,Decide,1970-04-26 19:37:35,1018
3056,Book hotel,1970-04-26 19:37:36,1018
3057,Check plane,1970-04-26 19:37:37,1019
3058,Decide,1970-04-26 19:37:38,1019
3059,Book plane,1970-04-26 19:37:39,1019
3060,Check plane,1970-04-26 19:37:40,1020
3061,Decide,1970-04-26 19:37:41,1020
3062,Book hotel,1970-04-26 19:37:42,1020
3063,Check plane,1970-04-26 19:37:43,1021
3064,Decide,1970-04-26 19:37:44,1021
3065,Book hotel,1970-04-26 19:37:45,1021
3066,Check plane,1970-04-26 19:37:46,1022
3067,Decide,1970-04-26 19:37:47,1022
3068,Book plane,1970-04-26 19:37:48,1022
3069,Check plane,1970-04-26 19:37:49,1023
3070,Decide,1970-04-26 19:37:50,1023
3071,Book hotel,1970-04-26 19:37:51,1023
3072,Check hotel,1970-04-26 19:37:52,1024
3073,Decide,1970-04-26 19:37:53,1024
3074,Book hotel,1970-04-26 19:37:54,1024
3075,Check hotel,1970-04-26 19:37:55,1025
3076,Decide,1970-04-26 19:37:56,1025
3077,Book hotel,1970-04-26 19:37:57,1025
3078,Check plane,1970-04-26 19:37:58,1026
3079,Decide,1970-04-26 19:37:59,1026
3080,Book plane,1970-04-26 19:38:00,1026
3081,Check plane,1970-04-26 19:38:01,1027
3082,Decide,1970-04-26 19:38:02,1027
3083,Book plane,1970-04-26 19:38:03,1027
3084,Check plane,1970-04-26 19:38:04,1028
3085,Decide,1970-04-26 19:38:05,1028
3086,Book hotel,1970-04-26 19:38:06,1028
3087,Check plane,1970-04-26 19:38:07,1029
3088,Decide,1970-04-26 19:38:08,1029
3089,Book hotel,1970-04-26 19:38:09,1029
3090,Check hotel,1970-04-26 19:38:10,1030
3091,Decide,1970-04-26 19:38:11,1030
3092,Book plane,1970-04-26 19:38:12,1030
3093,Check hotel,1970-04-26 19:38:13,1031
3094,Decide,1970-04-26 19:38:14,1031
3095,Book hotel,1970-04-26 19:38:15,1031
3096,Check hotel,1970-04-26 19:38:16,1032
3097,Decide,1970-04-26 19:38:17,1032
3098,Book hotel,1970-04-26 19:38:18,1032
3099,Check hotel,1970-04-26 19:38:19,1033
